Source_Month,Distributor,Dist_Monthly_Total,Chain,Chain_Monthly_Total,Chain_TOT_Pct,Brand,Brand_Monthly_Total,Brand_TOT_Pct,EAN,Article,NSV_Value,NSV_Lakh
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.88,Aqualogica,2123.237288135593,33.33,'8904417306255,Aqualogica Detan+ Dewy Sunscreen 50gm,707.7457627118645,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.88,Aqualogica,2123.237288135593,33.33,'8906087778462,Aqualogica Glow+ Sunscreen,707.7457627118645,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.88,Aqualogica,2123.237288135593,33.33,'8906087779407,Aqualogica Radiance+ Dewy Sunscreen,707.7457627118645,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.01,MamaEarth,15998.491525423731,3.93,'8904417311440,MamaEarth Ultra Light Indian Sunscreen 50 g,628.9322033898305,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,8.76,MamaEarth,15998.491525423731,4.92,'8904417311501,MamaEarth Vitamin C Daily Glow Sunscreen 80 g,786.5593220338984,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.01,MamaEarth,15998.491525423731,3.93,'8904417312867,MamaEarth Beetroot Hydraful Sunscreen 50g,628.9322033898305,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.01,MamaEarth,15998.491525423731,3.93,'8904417313178,MamaEarth Ubtan Detan Sunscreen 50 g,628.9322033898305,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.88,MamaEarth,15998.491525423731,4.42,'8904417313420,MamaEarth Rice Water Dewy Sunscreen 50 g,707.7457627118645,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,7.01,MamaEarth,15998.491525423731,3.93,'8904417313673,MamaEarth Baby Rich Moisturizing Sunscreen,628.9322033898305,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,9.64,MamaEarth,15998.491525423731,5.41,'8904417316896,MamaEarth Rice Water Dewy Sunscreen 80 g,865.3728813559321,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,8.76,MamaEarth,15998.491525423731,4.92,'8906087771333,Mama Earth Ultra Light Indian Sunscreen SPF 50 80ml,786.5593220338984,0.01
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,4.52,MamaEarth,15998.491525423731,2.54,'8906087779261,MamaEarth Ubtan Sunscreen Body Lotion 300ml,405.76271186440687,0.0
2026-04,ABV Enterprises,386933.7292978208,BIG RASHAN BAZAR UNIT,8977.525423728814,8.76,The Derma Co,786.5593220338984,100.0,'8906087775713,TDC 1% Hyaluronic Sunscreen Aqua Gel 50gm,786.5593220338984,0.01
2026-04,ABV Enterprises,386933.7292978208,KIA Bazaar,304.3809523809524,100.0,MamaEarth,127495.33042776433,0.24,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,304.3809523809524,0.0
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.78,Aqualogica,4033.6779661016953,17.55,'8904417306255,Aqualogica Detan+ Dewy Sunscreen 50gm,707.7457627118645,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.87,Aqualogica,4033.6779661016953,19.46,'8906087778110,Aqualogica Glow+ Face Wash 100 ml,784.9830508474577,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.87,Aqualogica,4033.6779661016953,19.46,'8906087779377,Aqualogica Radiance+ Face Wash,784.9830508474577,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.78,Aqualogica,4033.6779661016953,17.55,'8906087779407,Aqualogica Radiance+ Dewy Sunscreen,707.7457627118645,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.16,Aqualogica,4033.6779661016953,25.99,'8906087779872,Aqualogica Glow+ Oil Free Moisturizer,1048.220338983051,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,3.77,MamaEarth,58216.38983050848,5.86,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,3408.8135593220345,0.03
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.87,MamaEarth,58216.38983050848,1.35,'8904417301762,MAMAEARTH VITAMIN C DAILY GLOW CREAM 80G,784.9830508474577,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.2,MamaEarth,58216.38983050848,0.32,'8904417303322,MAMAEARTH 100% NATURAL LIP BALM VITE & SHEABUTTER,183.89830508474577,0.0
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,4.04,MamaEarth,58216.38983050848,6.27,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,3652.5714285714284,0.04
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.22,MamaEarth,58216.38983050848,1.89,'8904417305043,MAMAEARTH LEMON ANTI-DANDRUFF SHAMPOO 250 ML,1098.2857142857142,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.83,MamaEarth,58216.38983050848,2.83,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,1650.3559322033898,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.39,MamaEarth,58216.38983050848,2.16,'8904417305838,MAMAEARTH VITAMIN C DAILY GLOW FACE SERUM 30 ML,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.22,MamaEarth,58216.38983050848,1.89,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,1100.2372881355932,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.39,MamaEarth,58216.38983050848,2.16,'8904417310023,MamaEarth Rice Facial Kit 60g,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.0,MamaEarth,58216.38983050848,0.0,'8904417311587,MAMAEARTH UBTAN LOTION SOAP PACK OF 4,0.0,0.0
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.89,MamaEarth,58216.38983050848,2.93,'8904417312546,MAMAEARTH VITAMIN C FACE WASH 150 ML,1704.4067796610173,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.93,MamaEarth,58216.38983050848,1.44,'8904417312867,MamaEarth Beetroot Hydraful Sunscreen 50g,838.5762711864407,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.04,MamaEarth,58216.38983050848,1.62,'8904417313420,MamaEarth Rice Water Dewy Sunscreen 50 g,943.6610169491524,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.39,MamaEarth,58216.38983050848,2.16,'8904417313673,MamaEarth Baby Rich Moisturizing Sunscreen,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,4.04,MamaEarth,58216.38983050848,6.27,'8904417315073,MamaEarth Rosemary Anti-Hairfall Shampoo 600ml,3652.5714285714284,0.04
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.92,MamaEarth,58216.38983050848,2.97,'8904417316896,MamaEarth Rice Water Dewy Sunscreen 80 g,1730.7457627118642,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.35,MamaEarth,58216.38983050848,2.09,'8904417317589,MamaEarth Vitamin C Moisturizing BodyWash 500ml,1218.3050847457628,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.35,MamaEarth,58216.38983050848,2.09,'8904417317596,MamaEarth Rice Water Moisturizing Body Wash 500ml,1218.3050847457628,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.18,MamaEarth,58216.38983050848,1.83,'8904417318074,MamaEarth Beetroot Hydraful Moisturizing Cream 200 gm,1065.4237288135594,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.35,MamaEarth,58216.38983050848,2.09,'8904417318296,MamaEarth Ubtan Moisturizing Body Wash 500ml,1218.3050847457628,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,3.92,MamaEarth,58216.38983050848,6.08,'8904417318364,Mamaearth Rice Dewy Bright Light Moisturizing Cream - 200gm,3538.7288135593226,0.04
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.56,MamaEarth,58216.38983050848,0.87,'8904417319880,MamaEarth Vitamin C DG Gel Moisturizer 200 g,507.45762711864415,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.12,MamaEarth,58216.38983050848,1.74,'8904417320510,MamaEarth Ubtan Detan Face Pack 200 g,1014.9152542372883,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,7.42,MamaEarth,58216.38983050848,11.51,'8904417322774,MamaEarth Rice Dewy Bright Face Wash 200ml,6699.661016949153,0.07
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,4.95,MamaEarth,58216.38983050848,7.67,'8904417322798,MamaEarth Ubtan Natural Glow Face Wash 200ml,4466.440677966102,0.04
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.69,MamaEarth,58216.38983050848,1.08,'8906087770534,Baby Milky Soft Face Cream 50ml,627.3559322033898,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.94,MamaEarth,58216.38983050848,1.46,'8906087770664,Mamaearth Tea Tree Natural Face Wash 100 ml,848.0338983050848,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,2.61,MamaEarth,58216.38983050848,4.05,'8906087771333,Mama Earth Ultra Light Indian Sunscreen SPF 50 80ml,2359.6779661016953,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.22,MamaEarth,58216.38983050848,1.89,'8906087771807,Mamaearth Onion Hair Fall Shampoo for Hair Growth 250ml,1098.2857142857142,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,2.09,MamaEarth,58216.38983050848,3.24,'8906087772279,Mama Earth Skin Illuminate Face Serum 30gm,1888.372881355932,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.22,MamaEarth,58216.38983050848,1.89,'8906087772460,Mamaearth Ubtan Face Scrub 100Ml,1100.2372881355932,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,2.25,MamaEarth,58216.38983050848,3.49,'8906087773924,Mamaearth Vitamin C Face Wash 250ml,2029.8305084745766,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.22,MamaEarth,58216.38983050848,1.89,'8906087775089,MAMAEARTH RICE WATER SHAMPOO 250 ML,1098.2857142857142,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.88,MamaEarth,58216.38983050848,2.91,'8906087779032,MamaEarth Rice Face Wash 100ml,1696.0677966101696,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.22,The Derma Co,28059.13559322034,3.92,'8904417302578,TDC 5% Vitamin C Oil Free Moisturizer,1100.2372881355932,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,9.06,The Derma Co,28059.13559322034,29.17,'8904417306231,TDC 1% Hyaluronic Sunscreen Aqua Gel 80gm,8184.0,0.08
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,2.09,The Derma Co,28059.13559322034,6.72,'8904417306248,TDC 1% Kojic Acid Daily Face Wash,1885.2203389830509,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.87,The Derma Co,28059.13559322034,2.8,'8904417306576,TDC Sali-Cinamide Anti-Acne Face Wash,784.9830508474577,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.17,The Derma Co,28059.13559322034,0.54,'8904417314755,TDC 1% Kojic Acid Face Wash,152.2033898305085,0.0
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,8.26,The Derma Co,28059.13559322034,26.58,'8904417315141,TDC 2% Sali-Cinamide Anti-Acne Face Wash,7457.966101694916,0.07
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,0.87,The Derma Co,28059.13559322034,2.8,'8906087772064,TDC 2% Kojic Acid Cream 30gm,786.5593220338984,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,2.27,The Derma Co,28059.13559322034,7.29,'8906087775607,TDC 10% Vitamin C Serum 30ml,2046.0,0.02
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.04,The Derma Co,28059.13559322034,3.36,'8906087775645,TDC 1% Salicylic Acid Gel FW 100ml,942.6101694915254,0.01
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,3.48,The Derma Co,28059.13559322034,11.21,'8906087775713,TDC 1% Hyaluronic Sunscreen Aqua Gel 50gm,3146.2372881355936,0.03
2026-04,ABV Enterprises,386933.7292978208,Max Bazaar,90309.20338983051,1.74,The Derma Co,28059.13559322034,5.61,'8906087776604,TDC 2% Kojic Acid Face Serum 30ml,1573.1186440677968,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.08,Aqualogica,91753.16949152543,0.26,'8904417306255,Aqualogica Detan+ Dewy Sunscreen 50gm,235.9152542372881,0.0
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.05,Aqualogica,91753.16949152543,0.14,'8904417306514,Aqualogica Detan+ Smoothie Face Wash,130.83050847457628,0.0
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.55,Aqualogica,91753.16949152543,1.71,'8904417306514,Aqualogica Detan+ Smoothie Face Wash,1569.9661016949153,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.08,Aqualogica,91753.16949152543,0.26,'8906087778462,Aqualogica Glow+ Sunscreen,235.9152542372881,0.0
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.49,Aqualogica,91753.16949152543,1.54,'8906087778462,Aqualogica Glow+ Sunscreen,1415.491525423729,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,1.19,MamaEarth,2459081.2476190478,0.14,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,3408.8135593220345,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,2.08,MamaEarth,2459081.2476190478,0.24,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,5965.42372881356,0.06
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.89,MamaEarth,2459081.2476190478,0.1,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,2556.6101694915255,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.36,MamaEarth,2459081.2476190478,0.04,'8904417301762,MAMAEARTH VITAMIN C DAILY GLOW CREAM 80G,1046.6440677966102,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.27,MamaEarth,2459081.2476190478,0.03,'8904417303315,MAMAEARTH 100% NATURAL LIP BALM VITE & RASPBERRY,784.9830508474577,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.19,MamaEarth,2459081.2476190478,0.02,'8904417303322,MAMAEARTH 100% NATURAL LIP BALM VITE & SHEABUTTER,551.6949152542373,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,5.08,MamaEarth,2459081.2476190478,0.59,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,14610.285714285714,0.15
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,3.5,MamaEarth,2459081.2476190478,0.41,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,10044.57142857143,0.1
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.32,MamaEarth,2459081.2476190478,0.04,'8904417305043,MAMAEARTH LEMON ANTI-DANDRUFF SHAMPOO 250 ML,915.2380952380952,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.32,MamaEarth,2459081.2476190478,0.04,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,916.8644067796611,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.26,MamaEarth,2459081.2476190478,0.03,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,733.4915254237288,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.44,MamaEarth,2459081.2476190478,0.05,'8904417305838,MAMAEARTH VITAMIN C DAILY GLOW FACE SERUM 30 ML,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.44,MamaEarth,2459081.2476190478,0.05,'8904417305838,MAMAEARTH VITAMIN C DAILY GLOW FACE SERUM 30 ML,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.51,MamaEarth,2459081.2476190478,0.06,'8904417305838,MAMAEARTH VITAMIN C DAILY GLOW FACE SERUM 30 ML,1467.5084745762713,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.3,MamaEarth,2459081.2476190478,0.03,'8904417306439,Multani Mitti Face Wash 100ml,848.0338983050848,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.1,MamaEarth,2459081.2476190478,0.01,'8904417306439,Multani Mitti Face Wash 100ml,282.67796610169495,0.0
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.76,MamaEarth,2459081.2476190478,0.09,'8904417307740,MamaEarth Rosemary Anti-Hair Fall Shampoo 250ml,2196.5714285714284,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.13,MamaEarth,2459081.2476190478,0.01,'8904417307740,MamaEarth Rosemary Anti-Hair Fall Shampoo 250ml,366.0952380952381,0.0
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.19,MamaEarth,2459081.2476190478,0.02,'8904417307740,MamaEarth Rosemary Anti-Hair Fall Shampoo 250ml,549.1428571428571,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.77,MamaEarth,2459081.2476190478,0.09,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,2200.4745762711864,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.57,MamaEarth,2459081.2476190478,0.07,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,1650.3559322033898,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.26,MamaEarth,2459081.2476190478,0.03,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,733.4915254237288,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.46,MamaEarth,2459081.2476190478,0.05,'8904417307764,MamaEarth Rosemary Hair Growth Oil 150ml,1317.9428571428573,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.54,MamaEarth,2459081.2476190478,0.06,'8904417307764,MamaEarth Rosemary Hair Growth Oil 150ml,1537.6,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.31,MamaEarth,2459081.2476190478,0.04,'8904417307764,MamaEarth Rosemary Hair Growth Oil 150ml,878.6285714285714,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.55,MamaEarth,2459081.2476190478,0.06,'8904417308129,MamaEarth Baby Milky Soft Head to Toe Wash 400ml,1573.1186440677968,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.55,MamaEarth,2459081.2476190478,0.06,'8904417308129,MamaEarth Baby Milky Soft Head to Toe Wash 400ml,1573.1186440677968,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.44,MamaEarth,2459081.2476190478,0.05,'8904417310023,MamaEarth Rice Facial Kit 60g,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.44,MamaEarth,2459081.2476190478,0.05,'8904417311440,MamaEarth Ultra Light Indian Sunscreen 50 g,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.55,MamaEarth,2459081.2476190478,0.06,'8904417311501,MamaEarth Vitamin C Daily Glow Sunscreen 80 g,1573.1186440677968,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.59,MamaEarth,2459081.2476190478,0.07,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,1696.0677966101696,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.15,MamaEarth,2459081.2476190478,0.02,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,424.0169491525424,0.0
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,1.19,MamaEarth,2459081.2476190478,0.14,'8904417312546,MAMAEARTH VITAMIN C FACE WASH 150 ML,3408.8135593220345,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.59,MamaEarth,2459081.2476190478,0.07,'8904417312546,MAMAEARTH VITAMIN C FACE WASH 150 ML,1704.4067796610173,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.99,MamaEarth,2459081.2476190478,0.12,'8904417312546,MAMAEARTH VITAMIN C FACE WASH 150 ML,2840.677966101695,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.44,MamaEarth,2459081.2476190478,0.05,'8904417312867,MamaEarth Beetroot Hydraful Sunscreen 50g,1257.864406779661,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.88,MamaEarth,2459081.2476190478,0.1,'8904417313178,MamaEarth Ubtan Detan Sunscreen 50 g,2515.728813559322,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.58,MamaEarth,2459081.2476190478,0.07,'8904417313178,MamaEarth Ubtan Detan Sunscreen 50 g,1677.1525423728815,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.49,MamaEarth,2459081.2476190478,0.06,'8904417313420,MamaEarth Rice Water Dewy Sunscreen 50 g,1415.491525423729,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.49,MamaEarth,2459081.2476190478,0.06,'8904417313420,MamaEarth Rice Water Dewy Sunscreen 50 g,1415.491525423729,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,1.73,MamaEarth,2459081.2476190478,0.2,'8904417314298,MamaEarth Rice Face Wash 150ml,4971.186440677966,0.05
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,5.08,MamaEarth,2459081.2476190478,0.59,'8904417315073,MamaEarth Rosemary Anti-Hairfall Shampoo 600ml,14610.285714285714,0.15
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,3.07,MamaEarth,2459081.2476190478,0.36,'8904417315073,MamaEarth Rosemary Anti-Hairfall Shampoo 600ml,8827.047619047618,0.09
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.42,MamaEarth,2459081.2476190478,0.05,'8904417317589,MamaEarth Vitamin C Moisturizing BodyWash 500ml,1218.3050847457628,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.85,MamaEarth,2459081.2476190478,0.1,'8904417317589,MamaEarth Vitamin C Moisturizing BodyWash 500ml,2436.6101694915255,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.99,MamaEarth,2459081.2476190478,0.12,'8904417317589,MamaEarth Vitamin C Moisturizing BodyWash 500ml,2842.7118644067796,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.71,MamaEarth,2459081.2476190478,0.08,'8904417317596,MamaEarth Rice Water Moisturizing Body Wash 500ml,2030.5084745762713,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.42,MamaEarth,2459081.2476190478,0.05,'8904417317596,MamaEarth Rice Water Moisturizing Body Wash 500ml,1218.3050847457628,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.32,MamaEarth,2459081.2476190478,0.04,'8904417318074,MamaEarth Beetroot Hydraful Moisturizing Cream 200 gm,913.220338983051,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.64,MamaEarth,2459081.2476190478,0.07,'8904417318074,MamaEarth Beetroot Hydraful Moisturizing Cream 200 gm,1826.440677966102,0.02
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,1.27,MamaEarth,2459081.2476190478,0.15,'8904417318296,MamaEarth Ubtan Moisturizing Body Wash 500ml,3654.9152542372885,0.04
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.49,MamaEarth,2459081.2476190478,0.06,'8904417318364,Mamaearth Rice Dewy Bright Light Moisturizing Cream - 200gm,1415.491525423729,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.49,MamaEarth,2459081.2476190478,0.06,'8904417318364,Mamaearth Rice Dewy Bright Light Moisturizing Cream - 200gm,1415.491525423729,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.3,MamaEarth,2459081.2476190478,0.03,'8904417318876,MamaEarth Chia Oil-Free Face Wash 100ml,848.0338983050848,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,1.13,MamaEarth,2459081.2476190478,0.13,'8904417319200,MamaEarth Tea Tree Oil Control Face Wash 150ml,3246.101694915255,0.03
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.42,MamaEarth,2459081.2476190478,0.05,'8904417319200,MamaEarth Tea Tree Oil Control Face Wash 150ml,1217.2881355932204,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.35,MamaEarth,2459081.2476190478,0.04,'8904417319873,MamaEarth Beetroot Light Gel Moisturizer 200 g,1014.9152542372883,0.01
2026-04,ABV Enterprises,386933.7292978208,Rajmandir,287342.61953188054,0.71,MamaEarth,2459081.2476190478,0.08,'8904417319873,MamaEarth Beetroot Light Gel Moisturizer 200 g,2029.8305084745766,0.02
